@RELATION	TrainingSet

@ATTRIBUTE	class		{Politics,Economy,Social,Technology}
@ATTRIBUTE	id			NUMERIC
@ATTRIBUTE	content		STRING

@DATA
Social,582642290428002304,'sweden  a new paradise for romani beggars nnthanks to the european union and freedom of movement that follow'
Economy,582641312052183040,'two new chapters open in negotiations between montenegro and the european union podgorica   montenegro ibna'
Social,582641238597222400,'russian union creates role of antiracism inspector'
Economy,582639768514600960,'ibna two new chapters open in negotiations between montenegro and the european union podgorica   montenegro'
Economy,582637816313712640,'hondas alliston factory will produce crv models destined for the european union market  the pm attended cdnpoli'
Social,582635147754897408,'kompa  european innovation partnership on active and healthy ageingnmore at'
Economy,582634692320440320,'european union economic partnership agreement'
Politics,582634556714516481,'do you seriously believe the european union is democratic'
Politics,582634354536554496,'european union should be really a union in stead of a fragmentary conglomerate of nations use now only my opinion course'
Social,582634334840074240,'eu bike teaser   countries of the european union by bike'
Economy,582631869264592896,'pmsh touts canadaeu trade dealie as honda canada announces exports to europe for st time  cdnpoli'
Politics,582631544537387008,'read foreign minister koenders speech on house of cards macchiavelli and the eu renewing the european promise'
Politics,582631298763755520,'dutch fm koenders eu army doesnt make much sense but   we should continue to shape our common defence policy'
Politics,582631188138835968,'intlorganizations nato chief urges closer eu cooperation  the european union and the north atlantic treaty'
Politics,582630880390344704,'vapers europe sign pls'
Economy,582630652618653697,'greece debt dispute  european  union outraged by greek  russian friendships neurochat'
Economy,582630381406519296,'honda canada planning to export vehicles to europe for the first time business'
Social,582630360644759552,'nl fm koenderseu need to stand up for what we believe in to defend values wellbeing freedom security'
Politics,582630168755326976,'mixed opinions as european unionfunded ranking effort  enters second year'
Social,582629786427768834,'mr bert koenders dutch mofa battlegroups  like your grandmothers sofa via  eubg nbg svfm'
Social,582629074771689472,'travel travelling by train bus and boat in the european union this easter did you know that there are rights'
Politics,582628917799948289,'tory mps fury as eu hands millions to eco group who want brussels to sue britain  uk  news  daily express'
Politics,582628812858494976,'uk net contribution is currently well past that already and will likely rise lol'
Technology,582628310615760896,'thoughts and take aways from riga eskills call to action in the european union'
Social,582628039005249536,'i really enjoyed european jazz union with  on'
Economy,582627601652584448,'honda canada to produce new model for export to the european union  national news  mobile'
Politics,582626435275317248,'we dont want to be governed by the eu or you reded'
Social,582626177229017089,'ohhh bcoz the european unions just approved us to be able to travel there without having to get a visa wohoooo  its gonna'
Social,582626064901529600,'i added a video to a  playlist  victoria ii ultimate mod let us build a german european union'
Politics,582625426884837376,'nato chief seeks closer cooperation with the european union on new security challenges'
Social,582625372157673472,'greeting fellower lover of our great inclusive diverse and peaceful european union  in diversity'
Economy,582623450008817665,'in wake of prolonged austerity in the eu should natos standard of  gdp investment in defence be revised'
Politics,582623349093883904,'nato chief seeks closer cooperation with the european union ukraine'
Social,582621596696838144,'speech fm koenders on europe addressed students  tonight  koenderseu'
Politics,582621590245888000,'the only time in history that the uk has defeated the imposition of european union directives that adversely'
Social,582620930960130048,'helsinn receives positive chmp opinion for akynzeo for chemo induced vomiting  healthinnovations pharma health'
Politics,582620654308052992,'alliance chief says nato and eu can jointly counter russias hybrid warfare'
Social,582620570359070720,'the european unionsponsored umultirank releases its second annual ranking of global universities today'
Social,582619854332547073,'reading manifesto pledge six interesting we want to stay in the european union rdguk ge'
Politics,582619606742798336,'nato  eu can jointly counter hybrid warfare    euparliament'
Economy,582619537738113024,'hondanews  honda canada to produce new model for export to the european union alliston ont  honda canad'
Economy,582619362818985984,'mt   loopholes and taxation overseeing a fairer european union by   luxleaks'
Economy,582617866521935872,'european union prize for contemporary architecture mies van der rohe award'
Politics,582617663035174913,'european union please take action regarding romania a european country challenging europe  via'
Social,582616786354487296,'i liked a  video  the european union explained'
Politics,582616651952189441,'curious about the eu register for europs   politics of the european union this summer the online course runs june august'
Economy,582614586731425792,'bye all of us in the european union are poor af what makes him think we can afford it'
Politics,582614555836203008,'nato and eu can jointly counter russias hybrid warfare  turpo via'
Politics,582614337816154112,'nato chief seeks closer cooperation with the european union brussels ap  natos secretarygeneral wa'
Social,582614334691373056,'type  diabetes chmp recommends empagliflozinmetformin hydrochloride for approval in the european union ingel'
Politics,582614030197661697,'britain needs a referendum on the european union  miliband has lost  the election tut tut'
Politics,582613985754660864,'by ranti joseph the european union said there was no evidence of systematic manipulation of'
Politics,582613474850799617,'scpoannan i consider the european union as a very important development war in europe is now unthinkable'
Politics,582613454097383426,'war in europe has become impossible thanks to the european union scpoannan'
Politics,582612977637036032,'nato  the eu can jointly counter hybrid warfare   at european parliament'
Politics,582612685226946560,'abegi no evidence of manipulation in nigerias election  eu european union source'
Economy,582612096350818305,'stoltenberg threats in  increased but nato defence spending decreased  it has to stop'
Economy,582611965098475521,'to produce new model for export to the european union honda hondacanada crv'
Economy,582610577262055424,'mixed opinions as eufunded umultirank project enters second year'
Politics,582610563919966208,'nato chief seeks closer cooperation with the european union from'
Economy,582610020069593088,'honda canada to produce new model for export to the european union honda canada is going to produce a new model'
Economy,582609750447124480,'mixed opinions as european unionfunded ranking effort enters second year the european unionspon'
Politics,582609232144543746,'bulgaria works for introducing the european energy union in southeastern europe president energyunion'
Politics,582609118029975552,'nato chief urges closer eu cooperation the european union and the north atlantic treaty organization must fin'
Politics,582608276023418880,'eu observers commend nigerian elections election observers from the european union have given nigerias gener'
Politics,582608197145534464,'election observers from the european union have given nigerias general elections a clean bill  deutsche sprache'
Politics,582607988273201152,'nato chief seeks closer cooperation with the european union  abc news  via'
Politics,582606462679171073,'topdown regulation of models bodies bad idea its about time for european models union ie'
Politics,582606054631968768,'bulgaria works for introducing the european energy union in southeastern europe president sofia bulgarian'
Economy,582605491798302720,'honda canada to produce new model for export to the european union  yorkton news review'
Economy,582605135236493312,'breakingnews honda alliston to produce new model vehicle for european union pm harper on hand for announcement today cross over crv'
Economy,582604880281538560,'breakingnews  honda in alliston nis going to produce a new model for export to the european union'
Politics,582604551930408960,'dw news now eu observers commend nigerian elections  election observers from the european union have given niger'
Politics,582603988983517184,'reminder heartless and callous tories block m european union fund to feed the hungry and poor  election'
Politics,582603578281308160,'the european union nnbecause the country needs to be run by people whose names are impossible to spell'
Politics,582603352640524288,'not one to like crowds sally is headed to the most sparsely populated country within the european union keep my egg safe findsally'
Social,582603316330303488,'lord mogg a specialist in energy regulation the creation of the union of european energy is not a dream'
Social,582603056451330048,'so as a supporter of the european project a union of nation states what is your problem with scotland standing as'
Economy,582602867036413952,'honda canada to produce new model for export to the european union business'
Economy,582602449040646146,'honda canada to produce new model for export to the european union   business'
Politics,582602244429717506,'harris ikonomopoulos from union of bilateral european chambers in greece tells  time for an honourable agreement germany'
Economy,582602210892185600,'honda motor  canada to produce new model for export to the european union'
Politics,582600746270507008,'spent spring break at the eu headquarters in brussels heres what they learned'
Politics,582600292375515136,'negotiations and decisionmaking in the european union  teaching and learning through roleplay simulation games'
Social,582599953933041664,'someone created a wikipedia article about historical archives of the european union help expand it europeanunion'
Politics,582599540299034624,'nato chief seeks closer cooperation with the european union  free tool online'
Social,582597929136865280,'euro campaign significant  humphreys boss david humphreys says gloucesters european challenge cup  rugbyunion'
Social,582597785385566208,'the gene siskel film center th annual european union film festival continues this week'
Politics,582596904212631552,'interesting reading a european union army is a terrible idea'
Politics,582596804266459136,'nato chief urges closer eu cooperation  via'
Politics,582596799959064577,'the future of britain is in question a britain inside of the european union or a britain outside of the eu what do you think haveyoursay'
Politics,582596695357280257,'vote conservative to have a referendum on  membership of the european union'
Politics,582596162705887233,'russia vs  today with ukraine in middle    sanctions naturalgas geopolitics'
Politics,582595897369997313,'he has become the poster boy for efforts to stop money laundering in britain and the european union'
Politics,582595825278259200,'article  of the treaty on eu gives notice to leave the european unionautomatically happen after two years after notifyingcamerons a liar'
Politics,582595671422840833,'russia vs  today with ukraine in the middle    sanctions naturalgas geopolitics'
Politics,582595414513311745,'a lovestruck frenchman has been caught allegedly trying to smuggle his young russian wife into the european union in a suitcase'
Politics,582595197600718848,'ure so dam cute awnnthen could you help me with something its about a bullying project of the european union'
Politics,582595102016737280,'nato chief urges closer eu cooperation wsj'
Politics,582593440325595136,'last chance for ukraine and europe the european union stands at a crossroads the shape it takes five years f'
Politics,582593354069778432,'he just doesnt get it does he the european union wont let him do what he pretends he wants to battlefornumber htt'
Politics,582592854935117824,'helsinn group receives positive chmp opinion for akynzeo netupitantpalonosetron for the'
Politics,582592757182689280,'nato chief urges closer eu cooperation  wsj'
Politics,582592553918197760,'european commission innovation union  report of the expert group on patent aggregation via'
Politics,582592298351005696,'nato chief urges closer eu cooperation  via  breakingnews'
Politics,582592177156558848,'nato chief seeks closer cooperation with the european union  abc news also calls for more defense spending  via'
Politics,582592123624505344,'eu observers commend nigerian elections election observers from the european union have given nigeria  africa'
Politics,582591415642939392,'interesting article by margrethe vestager  on tax rulings state aid and ccctb'
Politics,582590826603237376,'if we left the european union would we still be able to participate in the eurovision song contest'
Politics,582590238767386626,'what is ukip thinking proposing that we leave the european union we would no longer be able to participate in the eurovision song contest'
Politics,582589866451410944,'dwenglish eu observers commend nigerian elections election observers from the european union have given nig'
Social,582589470798716928,'european union recruiting  administrators n'
Politics,582589408840458240,'eu observers commend nigerian elections  election observers from the european union have given nigerias general el'
Politics,582589172076138496,'tobacco control policy development in the european union do political factors matter'
Social,582589031348719616,'interesting id like to interview you for our blog see the link in my profilen'
Technology,582589017067225089,'tech europes law enforcement chief joins in crypto panic  the director of europol the european unions law enf'
Politics,582588873806602240,'last chance for ukraine and      geopolitics'
Social,582588527042531328,'yea exactly this party is also anti european union so its sort of weird mix of acceptable and unacceptable politics'
Social,582587984781963264,'the european union is created by brilliant minds  collaborate with confidence'
Politics,582587549174095874,'nato chief seeks closer cooperation with the european union  abc news  via  via'
Social,582586968057380864,'euro campaign significant  humphreys boss david humphreys says gloucesters european challenge cup quarterf'
Politics,582586569565040640,'modiministry nato chief seeks closer cooperation with the european union'
Politics,582586475847528448,'important work  the fight against legal death  legalguardianship'
Politics,582586337603239936,'russian do not allowed countries too choose if they wants belonging by european union with treath of annexation'
Social,582586326261858304,'nobel peace prize to the european union eu is a big joke'
Economy,582585974443646977,'integrated market is still some way off'
Politics,582585397030449152,'news nato chief seeks closer cooperation with the european union brussels ap  natos secretarygen  world'
Social,582584965898117120,'i see no problem for russia to cooperate very well with the european union'
Politics,582584489668378624,'zulfradiodude british nazi burning a european union flagmade in atlantis  funny'
Politics,582584169022287872,'no evidence of manipulation in nigerias election  eu european union source  you fit find am'
Politics,582584065909514241,'british nazi burning a european union flagmade in atlantis  funny mensa'
Social,582584056476471296,'european union of gymnastics set up group to develop sports future strategy   olympics'
Politics,582583757300957185,'turkey s accession to the europeanunion  still a long way to go'
Politics,582583112825249792,'ed miliband eu exit threat makes reforms harder to negotiate nnbritain needs to build bridges to change the union'
Politics,582582191521177600,'the fight against legal death  legalguardianship'
Social,582581913535180800,'ruckme euro campaign significant  humphreys boss david humphreys says gloucesters european challenge cup q'
Politics,582581817657671680,'very interesting clingendael conference today on albania western balkans on its way to the european union'
Politics,582581696484245504,'nato chief seeks closer cooperation with the european union on new security challenges  nlu'
Social,582581638963449856,'euro campaign significant  humphreys boss david humphreys says gloucesters european challenge c  rugby rfc'
Social,582581626858672129,'bbc rugby news euro campaign significant  humphreys boss david humphreys says gloucesters european challeng'
Social,582581625289990144,'bbcsport euro campaign significant  humphreys boss david humphreys says gloucesters european challenge'
Economy,582581049672134656,'loopholes and taxation overseeing a fairer european union by'
Politics,582581034841079808,'europes law enforcement chief joins in crypto panic   the director of europol the european unions law enfo'
Social,582580630661296128,'fresh ecuadorian bicolor spray rosesnlogisticfarmsn'
Social,582580320920309762,'camoron ought to be banged up in the tower for betraying our country and our nation by selling us out to the european union bloody traitor'
Politics,582580286552084481,'nato chief seeks closer cooperation with the european union brussels ap  natos secretarygeneral w  syria'
Politics,582580266415185920,'nato chief seeks closer cooperation with the european union brussels ap  natos secretarygeneral wants mo'
Politics,582580256566943745,'nato chief seeks closer cooperation with the european union  spzee'
Politics,582579566591381504,'eth nato chief seeks closer cooperation with the european union natos secretarygeneral wants more joint act'
Politics,582579557561028609,'isbpl news nato chief seeks closer cooperation with the european union natos secretarygeneral wants more'
Politics,582579526657388544,'india business  nato chief seeks closer cooperation with the european union natos secretarygeneral wants'
Politics,582579448786116608,'found thisnato chief seeks closer cooperation with the european union'
Economy,582579010695237633,'fisheries conservation in mediterranean to be strengthened european union'
Politics,582578362700275713,'natos chief sought to strengthen cooperation with the european union brusselsnatos'
Politics,582577735861702657,'so many people that are pro ukip dont have the slightest clue about the benefits of the european union and believe that idiot farage'
Politics,582577372941197313,'nato chief seeks closer cooperation with the european union  fox'
Politics,582577249150312450,'nato chief seeks closer cooperation with the european union  abc news'
Politics,582577173405556736,'ars europes law enforcement chief joins in crypto panic nnthe director of europol the european unions law enforc'
Politics,582577152501137408,'nato chief seeks closer cooperation with the european union time has come to spend more on defense'
Politics,582576768390991872,'nato chief seeks closer cooperation with the european union nato chief seeks closer'
Politics,582576730122092544,'nato chief seeks closer cooperation with the european union  nlu'
Politics,582576667580846080,'uk can thrive outside the eu  trade with the world  ukip eurozone cameron farage ge'
Technology,582576129002749952,'europes law enforcement chief joins in crypto panic nnthe director of europol the european unions law enfo'
Politics,582575853122490368,'canadas ceta chief negotiator steve verheul spoke to students of  on benefits of ceta to the european union'
Politics,582575682091286528,'helsinn group receives positive chmp opinion for akynzeo netupitantpalonosetron for the  medical drug'
Politics,582574857885523968,'miliband eu exit threat makes reforms harder to negotiate ge'
Politics,582574563638321152,'european unioncameron lets uk drift towards eu exit dodgydave gen'
Politics,582574477621346304,'last chance for ukraine and europe london  the european union stands at a crossroads the shape it takes fiv'
Politics,582574217071366144,'nato chief seeks closer cooperation with the european union  mar    pm et'
Politics,582574136045793281,'natsec nato chief seeks closer cooperation with the european union on new security challenges'
Politics,582574078323765248,'ed miliband eu exit threat makes reforms harder to negotiate uk'
Politics,582573940335341568,'latest bbc feed euro campaign significant  humphreys  boss david humphreys says gloucesters european challenge'
Politics,582573755337183232,'euro campaign significant  humphreys  boss david humphreys says gloucesters european challenge cup quarterfina'
Politics,582573728426422272,'nato chief seeks closer cooperation with the european union on new security challenges natos secretarygener'
Social,582573719945629696,'news euro campaign significant  humphreys  boss david humphreys says gloucesters european challenge cup quarte'
Politics,582573628593741824,'nato chief seeks closer cooperation with the european union by the associated press via nyt  ukraine'
Politics,582573135758770176,'european parliamentn eu careersneuropean union at the un  new yorknus mission to the united nations agencies'
Politics,582573063952310272,'nato chief seeks closer cooperation with the european union by the associated press'
Politics,582573038228664320,'nz nato chief seeks closer cooperation with the european union  herald'
Politics,582572851124924417,'no evidence of manipulation in nigerias election  eu european union source  no evidence'
Politics,582572797492375553,'back and forth btw the european unions'
Social,582572512757686272,'the eusponsored ranking of global universities continues to draw mixed opinionsn'
Politics,582572153255628800,'nato chief seeks closer cooperation with the european union by the associated press via nyt'
Politics,582572064801992705,'nato chief seeks closer cooperation with the european union by the associated press  twitterstorm'
Politics,582571799927341056,'two new chapters open in negotiations between montenegro and the european union'
Politics,582571506565156864,'nato chief seeks closer cooperation with the european union  robottweets'
Politics,582571044420091904,'uk ed miliband eu exit threat makes reforms harder to negotiate  guardian'
Politics,582571004636979200,'nato chief seeks closer cooperation with the european union  cc  jidf'
Social,582570986031210496,'last chance for ukraine and europe  london ndash the european union stands at a crossroads the shape it takes f'
Politics,582570485398941696,'africa nato chief seeks closer cooperation with the european union brussels ap  natos secretaryge  news'
Politics,582570433339256832,'nato chief seeks closer cooperation with the european union  middleeastnews'
Social,582570295099265024,'helsinn group receives positive opinion for akynzeo for the cinv in the european unionnn'
Politics,582570239247978496,'the european parliament for the hearing on the situation of human rights in the european union'
Social,582570127092154368,'brighton  hove albions amex stadium could host european rugby champions cup semi  hatsforward'
Social,582570042920841216,'euro campaign significant  humphreys boss david humphreys says gloucesters european challenge c  rugbyunion'
Social,582570015389401089,'euro campaign significant  humphreys boss david humphreys says gloucesters european challenge cup quarterfinal'
Politics,582569795297550338,'no evidence of manipulation in nigerias election  eu european union source'
Politics,582569492930256896,'minister met with tom vens head of political department at european union to support with voting reg'
Politics,582569446927155200,'article  of the treaty on eu gives notice to leave the european unionautomatically happen after two years after notifying'
Economy,582569396398243840,'eurasian economic union suggests strategic partnership to european union  politics  headlines'
Politics,582569364181880832,'jan   the czech republic applies for membership of the european union'
Economy,582568977441882112,'trade with them only but thats it  no ever closer union no more fat ex european ministers making our laws'
Social,582568638059667456,'glos euro campaign significant  humphreys boss david humphreys says gloucesters european challenge cup qua'
Politics,582568565246537729,'nato chief seeks closer cooperation with the european union natos secretarygeneral wants more joint  hinews'
Politics,582568200585478144,'nato chief seeks closer cooperation with the european union hnlnow'
Politics,582567826277474304,'nato chief seeks closer cooperation with the european union  news world news'
Politics,582567725240860672,'nato chief seeks closer cooperation with the european union by  via us news'
Politics,582567719960199168,'vk worldnews nato chief seeks closer cooperation with the european union on new security challenges'
Politics,582567644429086721,'ed miliband eu exit threat makes reforms harder to negotiate britain needs to build bridges to change the un'
Politics,582567179243114496,'poll do you think the uk should leave the european union  n say yes'
Politics,582567154962165760,'nato nato chief seeks closer cooperation with the european union on new security   the tri  cybersecurity'
Politics,582566800556187648,'nato chief seeks closer cooperation with the european union  abcnews abc news'
Politics,582566606045249536,'nato chief seeks closer cooperation with the european union brussels ap  natos secretarygeneral wants more'
Politics,582566541234847745,'european union military committee eumc'
Politics,582566483521200129,'nato chief seeks closer cooperation with the european union  world news usa'
Politics,582566473492631552,'yahoo news  nato chief seeks closer cooperation with the european union'
Politics,582565490394050561,'britain can thrive outside the european union  breitbart'
Politics,582565477269962752,'news nato chief seeks closer cooperation with the european union brussels ap  natos secretarygener  tu'
Politics,582565062281420800,'nato chief seeks closer cooperation with the european union  via ap'
Social,582564509426049024,'european union says leave facebook is you value your privacy'
Politics,582564417990213632,'layersbyvibes vibex nato chief seeks closer cooperation with the european union'
Politics,582564089655885824,'nato chief seeks closer cooperation with the european union  worldnews news breakingnews'
Politics,582563646624165888,'nato chief seeks closer cooperation with the european union  worldnews'
Politics,582563629058252801,'papersreportsreview nato chief seeks closer cooperation with the european union brussels ap   via'
Politics,582563465337966594,'marvellous nato chief seeks closer cooperation with the european union nato chief seeks'
Politics,582563328507011072,'nato chief seeks closer cooperation with the european union on new security  via'
Politics,582563324371595265,'eu mixed opinions on umultirank results only as good as the unis that choose to participate  via'
Politics,582563286035615745,'icymi news nato chief seeks closer cooperation with the european union on new security challenges'
Politics,582563277542023168,'world nato chief seeks closer cooperation with the european union on new security challeng  via'
Politics,582563274987692032,'nato chief seeks closer cooperation with the european union on new security challenges  fox'
Politics,582563271179259904,'nato chief seeks closer cooperation with the european union on new security challenges natos secretary  news'
Politics,582563268163559424,'nato chief seeks closer cooperation with the european union on new security challenges natos secretary  fox'
Politics,582563265374396416,'nato chief seeks closer cooperation with the european union on new security challenges  fox world'
Politics,582563186655690753,'news nato chief seeks closer cooperation with the european union on new security challenges natos secr  tu'
Politics,582563142082936832,'nato chief seeks closer cooperation with the european union via rworldnews'
Politics,582562965217505280,'nato chief seeks closer cooperation with the european union  worldnews reddit'
Social,582562632688877568,'brighton  hove albions amex stadium could host european rugby champions cup semi  bhafc'
Social,582562580763258880,'she doesnt look unlike me haha   when did you start working for the european union'
Social,582562526598209536,'weve also had european union citizenship since'
Politics,582562357664186369,'march   at pm nato chief seeks closer cooperation with the european union via'
Social,582561772705480705,'when did you start working for the european union'
Politics,582561650810744833,'thursday  april  european union affairs committee cr  pm agenda engagement with the european ombudsman ms emily oreilly'
Politics,582561310203854848,'france is the largest country in the european union chsfrench'
Social,582560826596433920,'eyd story of the week an ebola survivor turns to help his community recover in guinea'
Social,582560718500691968,'i saved a  playlist  european union'
Politics,582560452862967809,'we all need the eu more than ever ed miliband eu exit threat makes reforms harder to negotiate'
Social,582560354678415360,'religion and the struggle for european union confessional culture and the limits of integratinjames guth et al'
Politics,582560246037635072,'ed miliband our future lies inside not outside the eu as he starts ge with a charm offensive on business here'
Politics,582559496536485888,'ed miliband eu exit threat makes reforms harder to negotiate  news'
Social,582559122211495936,'council of the european union stop ecig ban'
Politics,582559118604562432,'guardian ed miliband eu exit threat makes reforms harder to negotiate'
Politics,582559080113389568,'ed miliband eu exit threat makes reforms harder to negotiate   guardian'
Politics,582558905575833600,'the government and politics of the european union  by nugent nei'
Politics,582558563186397184,'theguardiannews ed miliband eu exit threat makes reforms harder to negotiate'
Politics,582558174668066816,'biggest ever whitehall examination of european union powers found no evidence that the eu was interfering'
Politics,582557822342148096,'ed miliband eu exit threat makes reforms harder to negotiate britain needs to build bridges to c'
Politics,582557820207288320,'ed miliband eu exit threat makes reforms harder to negotiate  from guardian tns'
Politics,582557815316746241,'theguardian ed miliband eu exit threat makes reforms harder to negotiate britain needs to build bridges to'
Social,582555552682762244,'todays european union news'
Social,582555243952627712,'madison is a true blessingnthank you jesusnthank you president obamanthank you prime minister harpernthank you european unionnthank you all'
Economy,582554902812975105,'hungarian spectrum the eu has had enough  no money for an huf  billion project already underway  hungary'
Social,582554619211096064,'etucecsee european director addresses congress of education and science employees union of russia  etucecsee'
Economy,582553863720333312,'some say russias  billion loan to hungary aims to buy european union favor'
Economy,582553525135253504,'asambizi curated some say russias  billion loan to hungary aims to buy european union favor via'
Social,582552993909882881,'gold tone roaring lion pendent charm with black cord european union wine tag'
Politics,582552243406303232,'calais mayor blames uks approach to europe for migrants gathering in town    eu uk migration'
Social,582552112279773184,'i need someone to tell me everything there is to know about the european union within the next  minutes or im gonna hella fail whoop'
Politics,582551874252996608,'european director addresses congress of education and science employees union of russia'
Politics,582551141625532416,'seychelles news agency victoria seychelles is on track to establish a european unionfunded operation coordinat'
Social,582550510273728513,'cardiff city vs manchester united  falcao goal  cardiff falcao goal manchester united'
Economy,582549800433807360,'new job vacancy auditors for the european union'
Economy,582549362628276225,'want to have a voice about the uks future in european union  today announced they wont give you it voteconservative'
Technology,582546942992863232,'brussels march  four more satellites will be launched this year for the european unions eu indigenous sateln'
Politics,582546540822183936,'generalelection liberal democrat leader says leaving the european union could be an act of self harm'
Technology,582545846832615424,'european union two galileo satellites successfully launched brussels european commission press release  cont'
Politics,582545833016442880,'no evidence of manipulation in nigerias election  eu says the european union eu has said that there was n'
Politics,582544908231303168,'ctr conference challenges of democracy in the center and the periphery the european union and its neighbors starting now ctrdemocracy'
Technology,582543542377156608,'noviceseu attaches strings to zimmer takeover of biomet nnthe european union today gave its approval to zimmers'
Politics,582542812962402304,'accession of serbia into eu negotiations screening completed'
Politics,582541724230254592,'fury as eu hands millions to eco group who want brussels to sue britain'
Social,582540483030867968,'scholarships available at university of tartu european unionrussia studies europeanunionrussiastudiesmapr'
Economy,582540133238472705,'france has more than half its land under cultivation and so is the biggest food exporter in the european union factoftheday'
Social,582540043778174976,'across the european union by their action of austerity'
Economy,582540039936188416,'french capital gains on your french home major drop for residents outside the european  union'
Politics,582539734171459584,'political parties and the european union  by gaffney john'
Politics,582538223236345856,'mixed opinions about umultirank  still new website is clunky but pirs could learn from it'
Social,582537032628461568,'hello i was one of the winners by  ticket to the final of the european league in  in turin with western union'
Politics,582536052721758208,'no evidence of manipulation in nigerias election  eu says  the european union eu has said that there was no evi'
Economy,582534710061989888,'intldevelopment romania needs to repay eur  mln debt to eu world bank   the european union and the worl'
Politics,582534259799388160,'less than two weeks to go until model european union  so much left to organise experiencing eu bureaucracy first hand'
Politics,582533887773052929,'european union and undp donated millions of dollars to inec for this election and you expect em not to keep an eye on the proceedings'
Politics,582533627239514112,'mep  if turkey joins the european union it will be shortly followed by israel  turkiye turkeyeu'
Economy,582533432863035392,'imagine a flee market with vendors like iran usa and the european union who will make a buck at the end of the day'
Economy,582532664302956544,'fundamentalrights are not an afterthought of the single market they are the essence of the european union'
Politics,582532200140288000,'mixed opinions as european unionfunded ranking effort enters second year  via  eu heranking'
Social,582531721058521088,'european union to publish two major reports on animation in   via'
Politics,582531482113064960,'european union  parliament and council remain far apart on future biofuels policy'
Politics,582531445480112128,'uk govt accused of burying review that says european union doesnt intervene unduly in british life'
Politics,582531409836957696,'georgian peacekeepers return from european union peacekeeping mission in the central african republic'
Social,582530865063936000,'eu european union always growing always changing always bringing the future todayn'
Politics,582530725645295616,'the situation of fundamental rights in the european union'
Politics,582528786215862272,'vapersshop council of the european union stop ecig ban  via change'
Social,582528780415053825,'passport check'
Politics,582528471689273344,'so ukip really wants to leave the european union huh'
Politics,582528310535720960,'coming soon the usa in the form of pirs will it fly europe finding pros and cons  idepelpolicy'
Social,582527985032499200,'general  knowledge schengen states of european union'
Technology,582527812407463936,'european union can provide india with advanced technology says joao cravinho  indiainc digitalindia'
Social,582527783689056257,'country note he only try this americans he cant try this sht with the european union they will laugh to his face'
Politics,582527311863508992,'article in  quoting ellen hazelkorn on the latest  rankingrating'
Social,582526444682637312,'an lgbti action plan at european level is necessary tool to ensure equal rights  equal treatment across the union says'
Economy,582525155743662080,'imagine teaching topics like the european union  merge elements of economics history languages and geography'
Politics,582525100001378304,'eui interviews peggy hollinger on strengthening the european union over time'
Politics,582524874507202560,'dtn poland eu officials donald tusk to visit tunisia the european unions top officials including polands'
Economy,582523952246984704,'strengthening banking sector with crossborder mergers good but regulatory risks capitalliquidity restrictions'
Politics,582523300611538944,'italys foreign minister warns european unions southern flank is exposed  by  via'
Politics,582522028634300416,'fury as eu hands millions to eco group who want brussels to sue britain the eu has handed out m in'
Economy,582521488114335744,'i voted for the european economic community not the european union bureaucratic gravy train accounts not signed off in yrs'
Economy,582521196744429568,'nachieving sustainable employment in a world of constant changeninnovation unionneuropean'
Politics,582520747639189505,'labour our future lies in the european union  itv news'
Economy,582520746620026880,'eurasian economic union suggests strategic partnership to european union  belarus news belta'
Technology,582517722002669568,'nlargescale internetofthingsninnovation unionneuropean commission'
Social,582517685310730241,'type  diabetes chmp recommends empagliflozinmetformin hydrochloride for approval in the european union'
Politics,582517600300736512,'anybody below the age of  has never had a say on the uks membership of the european union  ge'
Economy,582517084241952768,'europche and pew disagree on northwestern europe fishing status european union'
Politics,582516191236898816,'eds only argument is the european union'
Economy,582515190756970496,'how equity commissions are used to buy investment research takes center stage in the european union'
Economy,582514630972608512,'update highered mixed opinions as european unionfunded ranking effort enters second year'
Politics,582512691736145920,'labour our future lies in the european union'
Technology,582512333462831104,'eu can be biggest source of advanced  high tech  india which comes wt investments'
Politics,582511575703166976,'calls for proposals  procurement notices from'
Politics,582511190426914816,'eu handed m in taxpayerfunded grants to eco activists including group pushing brussels to sue uk   cgnews'
Politics,582510823983177729,'ed milliband   on european union  we dont want to be locked out of the room  err which room has most jobs greenroom'
Economy,582510413767557120,'belarus news  eurasian economic union suggests strategic partnership to european union  politics'
Politics,582509271809654784,'another useful analysis of  this one from inside higher ed  umr'
Politics,582508497809600512,'britain must be a committed member of a reformed european unionnnliblabcon tell us now the details of your reform agenda'
Politics,582508211997007872,'miliband eu exit clear and present danger leaving the european union is a clear and present danger to br'
Technology,582508165712973824,'the eu trusts in eptisa to carry out specific support and technical audit missions in ivory coast  cooperation'
Politics,582507997810663425,'eu european union brings croatian expertise to albania on fight against corruption at all levels   albania'
Economy,582506943903846400,'british membership of european union makes our gdp bigger but makes thousands of citizens poorer people feel cheated election'
Politics,582506701892382720,'miliband vows to stay inside the european union'
Social,582505651848548352,'eu migration alert police stop  illegal migrants on motorway carparks    ibm empact'
Economy,582505396222500864,'if we care about jobs and if we care about britains prosperitybritain must be a committed member of a reformed european union election'
Politics,582505138146959361,'russiaukraine crisis ultimate trial for european union strangeninsurance policy'
Social,582505101593591809,'my latest column for   we have a chance to curb the excesses of the european union'
Politics,582504840259092480,'itvnews ed miliband our future lies in the european union'
